date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,statezip,house_age,price_log,sqft_living_log,cluster,PCA1,PCA2,market_segment,city_freq
2014-05-19,1190000.0,4.0,3.0,2240,6000,1.5,0,0,4,1270,970,1914-01-01,1945-01-01,Seattle,WA 98109,100,13.989464705423494,7.714677473800927,2,0.8493676695009725,0.8664660888663087,Mid-Market / Family-Oriented Homes,0.3430206957287539
2014-05-19,137000.0,3.0,1.0,950,7620,1.0,0,0,3,950,0,1954-01-01,2005-01-01,Seattle,WA 98106,60,11.827743504053695,6.85751406254539,1,-1.897654429079269,-0.1624418332388584,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-19,530000.0,3.0,3.5,2320,3174,2.0,0,0,3,2060,260,1997-01-01,,Kirkland,WA 98033,17,13.180634172318978,7.749753406274437,2,1.2831772279291231,-1.064515131378316,Mid-Market / Family-Oriented Homes,0.04117129018053721
2014-05-19,818000.0,2.0,2.5,2380,9374,1.0,0,2,3,2380,0,2011-01-01,,Redmond,WA 98053,3,13.614618838078025,7.7752758464868625,0,0.24912758971558832,-0.275170217533935,Premium / Luxury Homes,0.05129898723029502
2014-05-19,640000.0,2.0,2.25,1540,958,3.0,0,0,3,1540,0,2007-01-01,,Seattle,WA 98122,7,13.369225017834633,7.340186835320115,1,-0.6302321473415119,-1.263308858519334,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-19,298450.0,5.0,3.0,2100,9752,1.0,0,0,3,1200,900,2007-01-01,,Federal Way,WA 98003,7,12.606361044236182,7.650168700845001,2,1.7998417651221046,-0.49395332242627416,Mid-Market / Family-Oriented Homes,0.03192426243945398
2014-05-19,575000.0,4.0,2.5,2500,4945,2.0,0,0,3,2500,0,2013-01-01,1923-01-01,Snoqualmie,WA 98065,1,13.26212705890841,7.824445930877619,2,1.0151082750756104,-0.7224107025003109,Mid-Market / Family-Oriented Homes,0.015191545574636724
2014-05-20,730000.0,4.0,2.5,3230,7331,2.0,0,0,3,3230,0,2004-01-01,2003-01-01,Sammamish,WA 98075,10,13.500801182986649,8.080546965824498,2,1.1785016163849145,-0.58081883585322,Mid-Market / Family-Oriented Homes,0.037648612945838836
2014-05-20,551000.0,3.0,2.5,2830,5802,2.0,0,0,3,2830,0,2001-01-01,,Kenmore,WA 98028,13,13.219491903015438,7.9483852851118995,2,0.5572621952341033,-0.8619150898011646,Mid-Market / Family-Oriented Homes,0.014310876265962131
2014-05-20,271310.0,2.0,1.0,870,5340,1.5,0,0,2,870,0,1906-01-01,,Seattle,WA 98144,108,12.511021043346638,6.769641976852503,1,-2.6324693837058306,-0.505857864475332,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-20,675000.0,4.0,3.0,2690,28300,1.0,0,0,3,2690,0,1954-01-01,1999-01-01,Normandy Park,WA 98166,60,13.42246945133505,7.897668150726906,2,1.2480019138027303,-0.14622877709598325,Mid-Market / Family-Oriented Homes,0.003742844561867019
2014-05-20,479000.0,3.0,2.5,1260,889,3.0,0,0,3,1260,0,2008-01-01,,Seattle,WA 98109,6,13.079457964073546,7.13966033596492,2,-0.05969550086277474,-1.0642509111674556,Mid-Market / Family-Oriented Homes,0.3430206957287539
2014-05-20,520000.0,4.0,3.5,2680,10000,2.0,0,0,3,2040,640,1942-01-01,2014-01-01,Seattle,WA 98125,72,13.161586013632684,7.893945138235959,2,1.6406403429804879,-0.11879042138151485,Mid-Market / Family-Oriented Homes,0.3430206957287539
2014-05-20,599950.0,3.0,2.5,2660,4975,2.0,0,0,3,2660,0,2014-01-01,,Seattle,WA 98118,0,13.304603264196713,7.886457270977689,2,0.5687809380799207,-1.01984393362461,Mid-Market / Family-Oriented Homes,0.3430206957287539
2014-05-20,483945.0,2.0,1.75,1480,5120,1.0,0,0,4,840,640,1951-01-01,1999-01-01,Seattle,WA 98116,63,13.089728609226412,7.300472814267799,1,-1.4413555044440476,0.06303549971912414,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-20,390000.0,4.0,2.25,1770,33132,1.0,0,0,4,1190,580,1965-01-01,,Renton,WA 98058,49,12.873904582205107,7.479299637782834,2,0.22233292474768443,0.41174120590633656,Mid-Market / Family-Oriented Homes,0.06406869220607662
2014-05-20,192500.0,2.0,1.0,950,7692,1.0,0,0,3,950,0,1926-01-01,2003-01-01,Seattle,WA 98168,88,12.167856627501678,6.85751406254539,1,-2.530541649190733,-0.137851677513038,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-20,330000.0,2.0,1.0,860,8308,1.0,0,0,4,860,0,1948-01-01,,Seattle,WA 98146,66,12.706850963741102,6.7580945044277305,1,-2.569708163627667,0.17896607723598978,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-20,250000.0,4.0,2.0,1960,7560,1.0,0,0,5,1160,800,1978-01-01,,Kent,WA 98031,36,12.429220196836383,7.581209826196346,2,0.07643826274054302,0.9164308014510603,Mid-Market / Family-Oriented Homes,0.040290620871862616
2014-05-20,243000.0,2.0,1.0,1770,5522,1.5,0,0,4,960,810,1943-01-01,,Seattle,WA 98178,71,12.400820837540556,7.479299637782834,1,-2.013659653066061,0.34520667363116364,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-20,575000.0,4.0,1.75,1280,6060,1.0,0,0,3,860,420,1926-01-01,2003-01-01,Seattle,WA 98117,88,13.26212705890841,7.155396301896734,1,-0.6110714657227896,0.3342870588655833,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-20,639000.0,4.0,2.5,2150,12028,2.0,0,0,4,2150,0,1982-01-01,2011-01-01,Redmond,WA 98052,32,13.367661298303675,7.67368812926773,2,0.6848101599851416,0.1923106563153687,Mid-Market / Family-Oriented Homes,0.05129898723029502
2014-05-20,710000.0,2.0,1.0,1790,4000,1.0,0,0,4,1040,750,1923-01-01,,Seattle,WA 98112,91,13.47302165746721,7.490529402060711,1,-2.098925732311937,0.5754601652375049,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-20,675000.0,3.0,2.25,1990,10260,2.0,0,0,4,1990,0,1987-01-01,,Redmond,WA 98052,27,13.42246945133505,7.596392304064196,2,-0.08072057964738362,-0.11734189195643757,Mid-Market / Family-Oriented Homes,0.05129898723029502
2014-05-20,405000.0,5.0,2.5,2430,4781,2.0,0,0,3,2430,0,2001-01-01,,Renton,WA 98058,13,12.91164481522143,7.796057974316123,2,1.436598005271841,-0.29418594246232005,Mid-Market / Family-Oriented Homes,0.06406869220607662
2014-05-20,615000.0,4.0,2.75,2820,13193,1.0,0,0,3,1860,960,1965-01-01,1993-01-01,Bellevue,WA 98006,49,13.329379172803593,7.944846711001996,2,1.1116761258040317,-0.21023118683324726,Mid-Market / Family-Oriented Homes,0.06142668428005284
2014-05-20,490000.0,3.0,1.0,1910,8190,1.0,0,0,4,1010,900,1946-01-01,1989-01-01,Seattle,WA 98117,68,13.102162710901053,7.555381944240273,1,-1.4374903511094228,0.6178193943568366,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-20,467000.0,3.0,2.25,1270,1213,2.0,0,0,3,1040,230,2005-01-01,,Seattle,WA 98107,9,13.054086677976365,7.147559271189454,2,-0.29359359747377556,-0.9742071556901686,Mid-Market / Family-Oriented Homes,0.3430206957287539
2014-05-20,480000.0,4.0,2.75,2050,3960,1.0,0,0,4,1180,870,1986-01-01,,Seattle,WA 98116,28,13.081543466215237,7.62608275807238,2,0.8915113760487655,0.08483248641685714,Mid-Market / Family-Oriented Homes,0.3430206957287539
2014-05-20,755000.0,6.0,2.0,2150,4505,1.0,0,0,3,1270,880,1952-01-01,2008-01-01,Seattle,WA 98119,62,13.534474352733596,7.67368812926773,2,1.1559117987154497,0.6517789089755763,Mid-Market / Family-Oriented Homes,0.3430206957287539
2014-05-20,760000.0,4.0,1.75,2450,13300,1.0,0,2,4,1630,820,1987-01-01,,Bellevue,WA 98006,27,13.541075028051122,7.804251383528112,0,0.4197312234232553,1.3412162406599286,Premium / Luxury Homes,0.06142668428005284
2014-05-20,387000.0,2.0,2.25,1230,1280,2.0,0,0,3,960,270,2012-01-01,1912-01-01,Seattle,WA 98144,2,12.866182555987908,7.115582126184454,1,-0.7871706355692203,-1.3544251110177445,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-20,925000.0,4.0,2.25,2260,41984,1.0,0,0,4,2260,0,1967-01-01,,Kirkland,WA 98033,47,13.73755009757506,7.72356247227797,2,0.4280722850210157,0.4258371461125716,Mid-Market / Family-Oriented Homes,0.04117129018053721
2014-05-20,415000.0,2.0,1.0,1050,60113,1.0,0,0,4,1050,0,1943-01-01,,Auburn,WA 98001,71,12.936036208848487,6.957497370876951,1,-2.4330240036423283,0.2662698644112299,Entry-Level / Affordable Urban Homes,0.03852928225451343
2014-05-20,263000.0,3.0,1.75,1570,7775,2.0,0,0,3,1570,0,1982-01-01,,Kent,WA 98031,32,12.479913113434042,7.359467638255621,1,-0.6839264165193158,-0.57018110791252,Entry-Level / Affordable Urban Homes,0.040290620871862616
2014-05-20,519900.0,4.0,2.0,1820,9350,1.0,0,0,4,1820,0,1967-01-01,,Redmond,WA 98052,47,13.161393687816775,7.507141079727608,2,0.028035126470326896,0.4476631379009175,Mid-Market / Family-Oriented Homes,0.05129898723029502
2014-05-20,570000.0,2.0,1.75,1540,4025,1.0,0,0,4,1190,350,1908-01-01,,Seattle,WA 98116,106,13.25339339419516,7.340186835320115,1,-1.612164186066182,0.5604358975866714,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-20,450000.0,3.0,1.5,2060,44866,1.0,0,0,3,2060,0,1953-01-01,,Woodinville,WA 98077,61,13.017005083966255,7.630946580890459,1,-0.8285680141288252,-0.14314260620411412,Entry-Level / Affordable Urban Homes,0.02509907529722589
2014-05-20,1300000.0,4.0,3.5,4380,74052,1.0,0,0,3,4380,0,2001-01-01,,Redmond,WA 98053,13,14.077875591662238,8.385032287813898,2,2.313478666511178,-0.7187364277144428,Mid-Market / Family-Oriented Homes,0.05129898723029502
2014-05-20,300000.0,3.0,1.0,1090,9900,1.0,0,0,4,1090,0,1955-01-01,2009-01-01,Redmond,WA 98052,59,12.611541086966115,6.994849985833071,1,-1.845550081603464,0.43017405640474204,Entry-Level / Affordable Urban Homes,0.05129898723029502
2014-05-20,320000.0,3.0,1.75,1480,7225,1.0,0,0,4,1480,0,1965-01-01,,Renton,WA 98056,49,12.676079399771027,7.300472814267799,1,-0.8744721703930213,0.19843362265866782,Entry-Level / Affordable Urban Homes,0.06406869220607662
2014-05-20,387500.0,4.0,1.0,1320,4440,1.5,0,0,3,1320,0,1929-01-01,,Seattle,WA 98122,85,12.86747370841737,7.186144304522325,1,-1.2505240589651392,0.468352200659637,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-20,458000.0,1.0,2.25,2140,10350,1.0,0,0,3,1470,670,1976-01-01,,Woodinville,WA 98072,38,13.034626646500051,7.669028288589683,1,-1.0129783057242001,-1.1546892712259544,Entry-Level / Affordable Urban Homes,0.02509907529722589
2014-05-20,1212500.0,4.0,3.5,4560,16643,1.0,0,3,3,2230,2330,1995-01-01,,Bellevue,WA 98006,19,14.008195726535703,8.4252971767117,0,2.744638402223413,0.8898153409049727,Premium / Luxury Homes,0.06142668428005284
2014-05-20,380000.0,4.0,3.0,2800,9764,2.0,0,0,3,2800,0,2002-01-01,,Maple Valley,WA 98038,12,12.847929163278053,7.937731775260109,2,1.5064994624430983,-0.6886993035019742,Mid-Market / Family-Oriented Homes,0.020915896081021578
2014-05-20,200000.0,3.0,1.0,1050,5000,1.0,0,0,4,1050,0,1967-01-01,,Renton,WA 98056,47,12.206077645517674,6.957497370876951,1,-1.8189950366909895,0.28739064544694204,Entry-Level / Affordable Urban Homes,0.06406869220607662
2014-05-20,385000.0,3.0,1.5,1490,9630,1.0,0,0,4,1490,0,1959-01-01,,Kenmore,WA 98028,55,12.861001210669146,7.307202314764738,1,-1.1234538133411784,0.3225836718436478,Entry-Level / Affordable Urban Homes,0.014310876265962131
2014-05-20,396675.0,2.0,1.0,1730,6375,2.0,0,0,4,1730,0,1945-01-01,,Seattle,WA 98126,69,12.890875105554555,7.456454555176209,1,-2.022590763378025,0.3188952640985394,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-20,452000.0,4.0,1.0,1210,3760,1.5,0,0,3,1210,0,1900-01-01,2005-01-01,Seattle,WA 98103,114,13.021439671201302,7.099201743553092,1,-1.4571207757858848,0.7866040611094618,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-20,426000.0,4.0,2.5,2800,8494,2.0,0,0,3,2800,0,2004-01-01,2003-01-01,Maple Valley,WA 98038,10,12.962196972666593,7.937731775260109,2,1.0637232732424087,-0.6024235243842552,Mid-Market / Family-Oriented Homes,0.020915896081021578
2014-05-20,792000.0,3.0,1.5,1570,1050,2.0,0,0,3,1570,0,1915-01-01,,Seattle,WA 98109,99,13.58231793342203,7.359467638255621,1,-1.2259048148417875,0.250042706592394,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-20,315000.0,3.0,2.25,1400,31626,1.0,0,0,2,1140,260,1987-01-01,,Auburn,WA 98092,27,12.660331092405906,7.244941546337007,2,-0.23720616245245513,-1.3370440417551372,Mid-Market / Family-Oriented Homes,0.03852928225451343
2014-05-20,1275000.0,4.0,2.0,2850,7861,1.0,0,4,4,1450,1400,1970-01-01,,Seattle,WA 98117,44,14.058457520888082,7.955425088912672,0,0.9719068244344222,2.5263873744542025,Premium / Luxury Homes,0.3430206957287539
2014-05-20,326000.0,6.0,3.0,1880,7200,1.0,0,0,4,1880,0,1966-01-01,,Renton,WA 98056,48,12.694655727828803,7.53955882930103,2,1.9555437308836745,0.8365052481392485,Mid-Market / Family-Oriented Homes,0.06406869220607662
2014-05-20,268500.0,2.0,1.0,790,8424,1.0,0,0,4,790,0,1953-01-01,1983-01-01,Shoreline,WA 98133,61,12.500609917318906,6.673297967767654,1,-2.6142850022919517,0.10899961985735296,Entry-Level / Affordable Urban Homes,0.027080581241743725
2014-05-20,440000.0,2.0,1.75,1300,4000,2.0,0,0,3,1300,0,1948-01-01,1994-01-01,Seattle,WA 98105,66,12.994532278619134,7.170888478512505,1,-1.4966591483944809,-0.5055522827396974,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-20,300000.0,3.0,1.0,2120,7735,1.0,0,0,4,1060,1060,1967-01-01,,Renton,WA 98059,47,12.611541086966115,7.659642954564682,1,-1.2546915727385979,0.39360929473114403,Entry-Level / Affordable Urban Homes,0.06406869220607662
2014-05-20,525000.0,3.0,1.5,1540,4773,2.0,0,0,3,1540,0,1941-01-01,2009-01-01,Seattle,WA 98126,73,13.171155446333852,7.340186835320115,1,-1.1188218501641158,-0.04999512910141002,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-20,978000.0,4.0,2.75,2620,13777,1.5,0,2,4,1720,900,1926-01-01,1993-01-01,Seattle,WA 98144,88,13.79326597151132,7.8713112033234065,0,1.090448426457429,1.8301901560455802,Premium / Luxury Homes,0.3430206957287539
2014-05-20,1125000.0,6.0,3.0,2880,3192,2.0,0,0,4,2180,700,1919-01-01,1985-01-01,Seattle,WA 98103,95,13.933294482509151,7.9658927350845286,2,2.0765971726945813,1.4381033736798037,Mid-Market / Family-Oriented Homes,0.3430206957287539
2014-05-20,700000.0,4.0,1.0,1680,4021,1.5,0,0,3,1680,0,1921-01-01,2000-01-01,Seattle,WA 98103,93,13.45883704259595,7.427144133408616,1,-1.0945527583519625,0.5962318642717306,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-20,315000.0,2.0,1.0,790,6969,1.0,0,0,3,790,0,1955-01-01,1984-01-01,Redmond,WA 98052,59,12.660331092405906,6.673297967767654,1,-2.5418709184810675,-0.49712367228300136,Entry-Level / Affordable Urban Homes,0.05129898723029502
2014-05-20,309000.0,3.0,1.0,1092,7500,1.5,0,0,3,1092,0,1918-01-01,,Seattle,WA 98106,96,12.6410997921206,6.996681488176539,1,-1.9555320162109755,0.2700094623175271,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-20,219950.0,3.0,1.5,1650,9936,1.0,0,0,3,1090,560,1967-01-01,2011-01-01,Federal Way,WA 98003,47,12.301160073254369,7.409136443920128,1,-0.9408294786452825,-0.336685711238664,Entry-Level / Affordable Urban Homes,0.03192426243945398
2014-05-20,289000.0,3.0,2.5,2090,4700,2.0,0,0,3,2090,0,2002-01-01,,Covington,WA 98042,12,12.574185427296195,7.645397699428633,2,0.3184703574190344,-0.9191779511344549,Mid-Market / Family-Oriented Homes,0.009247027741083224
2014-05-20,210000.0,4.0,1.75,2180,28710,1.0,0,0,3,1180,1000,1950-01-01,2005-01-01,SeaTac,WA 98198,64,12.25486757159303,7.687538766201629,2,-0.07024734066928894,0.14052248408858137,Mid-Market / Family-Oriented Homes,0.006164685160722149
2014-05-20,260000.0,4.0,2.5,1990,6671,2.0,0,0,3,1990,0,1989-01-01,,Federal Way,WA 98023,25,12.468440756144114,7.596392304064196,2,0.718675610044465,-0.4826444062411266,Mid-Market / Family-Oriented Homes,0.03192426243945398
2014-05-20,699000.0,4.0,2.5,2650,7945,2.0,0,0,3,2650,0,2006-01-01,,Seattle,WA 98125,8,13.457407451830088,7.8826922062890254,2,1.0289179559316415,-0.6336052271088853,Mid-Market / Family-Oriented Homes,0.3430206957287539
2014-05-20,1800000.0,4.0,3.5,4460,16953,1.0,0,0,3,2550,1910,1962-01-01,1994-01-01,Medina,WA 98039,52,14.403297778421795,8.403128235128264,2,2.1441541290642028,-0.2703172892394005,Mid-Market / Family-Oriented Homes,0.0024218405988551297
2014-05-20,299950.0,3.0,1.0,910,8000,1.0,0,0,4,740,170,1950-01-01,1983-01-01,Shoreline,WA 98177,64,12.611374406964662,6.814542897259958,1,-2.0140328953829334,0.460036367795988,Entry-Level / Affordable Urban Homes,0.027080581241743725
2014-05-20,749950.0,3.0,2.5,2770,10773,2.0,0,2,3,2770,0,1992-01-01,,Bellevue,WA 98008,22,13.527763150044844,7.9269635448629785,0,0.7823393746045325,0.2602900307546966,Premium / Luxury Homes,0.06142668428005284
2014-05-20,1100000.0,3.0,2.0,2390,6888,2.0,0,1,5,2390,0,1939-01-01,,Seattle,WA 98115,75,13.910821646859095,7.779466967458324,1,-0.3066106947046996,1.6080158946869616,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-20,555000.0,3.0,2.5,3050,158558,1.0,0,0,4,3050,0,1987-01-01,,Renton,WA 98055,27,13.22672519452875,8.02322468471667,2,0.4884206111697441,-0.10733748920839842,Mid-Market / Family-Oriented Homes,0.06406869220607662
2014-05-20,384000.0,3.0,2.5,1700,4000,2.0,0,0,3,1700,0,2003-01-01,,Snoqualmie,WA 98065,11,12.85840043573314,7.438971592395862,2,0.1572834752609575,-0.9618332580325638,Mid-Market / Family-Oriented Homes,0.015191545574636724
2014-05-20,499950.0,5.0,3.5,3200,43560,2.0,0,0,3,3200,0,1989-01-01,,Renton,WA 98059,25,13.122265372602016,8.071218539969863,2,2.5055761360936595,-0.333690094950288,Mid-Market / Family-Oriented Homes,0.06406869220607662
2014-05-20,430000.0,3.0,1.75,1200,4500,1.0,0,0,5,1200,0,1906-01-01,,Seattle,WA 98108,108,12.971542813248437,7.0909098220799835,1,-1.3840388729002753,1.4242356515999155,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-20,350000.0,4.0,2.25,2220,6953,2.0,0,0,4,2220,0,1999-01-01,,Maple Valley,WA 98038,15,12.765691290604371,7.7057128238944275,2,0.5645928260503563,0.05744940639384111,Mid-Market / Family-Oriented Homes,0.020915896081021578
2014-05-20,620000.0,3.0,2.5,2480,9041,2.0,0,0,3,2480,0,2004-01-01,2003-01-01,Redmond,WA 98053,10,13.3374763699232,7.816416983691801,2,0.46534501773798664,-0.9161620933999473,Mid-Market / Family-Oriented Homes,0.05129898723029502
2014-05-20,765000.0,4.0,2.25,2560,12100,1.0,0,0,4,1760,800,1976-01-01,1992-01-01,Redmond,WA 98052,38,13.547632419997361,7.848153086199526,2,0.5706348895227237,0.34183526318966007,Mid-Market / Family-Oriented Homes,0.05129898723029502
2014-05-20,250000.0,4.0,1.5,2500,6300,1.0,0,0,4,1500,1000,1961-01-01,2001-01-01,Kent,WA 98032,53,12.429220196836383,7.824445930877619,1,-0.19744460479834194,0.6733617941561716,Entry-Level / Affordable Urban Homes,0.040290620871862616
2014-05-20,376000.0,2.0,1.0,1150,4000,1.0,0,0,3,1150,0,1947-01-01,2012-01-01,Seattle,WA 98199,67,12.837347081942964,7.048386408721883,1,-2.2781346898751837,-0.3489594528905442,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-20,475000.0,4.0,1.75,1650,7775,1.0,0,0,4,1150,500,1950-01-01,1983-01-01,Seattle,WA 98133,64,13.07107218827772,7.409136443920128,1,-0.3569799059256714,0.6816743716131028,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-20,120750.0,3.0,1.75,1140,9628,1.0,0,0,4,1140,0,1969-01-01,,Federal Way,WA 98023,45,11.701485853054026,7.039660349862076,1,-1.0652248305895267,0.11326769489632238,Entry-Level / Affordable Urban Homes,0.03192426243945398
2014-05-20,1690000.0,3.0,1.75,3400,8965,1.0,0,2,5,1820,1580,1957-01-01,,Seattle,WA 98105,57,14.340239678615058,8.131824785007195,0,-0.022304442363962486,2.0214840901415014,Premium / Luxury Homes,0.3430206957287539
2014-05-20,330000.0,3.0,1.0,1180,43124,1.0,0,0,4,1180,0,1959-01-01,,Issaquah,WA 98027,55,12.706850963741102,7.074116816197362,1,-1.7629863121084393,0.3964543873374595,Entry-Level / Affordable Urban Homes,0.04095112285336856
2014-05-20,619500.0,3.0,2.5,1700,4105,2.0,0,0,3,1700,0,1992-01-01,,Seattle,WA 98122,22,13.336669594255035,7.438971592395862,2,0.10542327907061344,-0.836128181938349,Mid-Market / Family-Oriented Homes,0.3430206957287539
2014-05-20,345000.0,3.0,1.5,1240,11200,1.0,0,0,4,1240,0,1954-01-01,1979-01-01,Bellevue,WA 98006,60,12.75130259456002,7.123672785204607,1,-1.2945264527260532,0.35195850124114325,Entry-Level / Affordable Urban Homes,0.06142668428005284
2014-05-20,598000.0,5.0,2.25,2890,12478,2.0,0,0,3,2890,0,1977-01-01,2004-01-01,Sammamish,WA 98074,37,13.301347705172173,7.969357742016346,2,1.2366241511607925,0.060861613222352284,Mid-Market / Family-Oriented Homes,0.037648612945838836
2014-05-20,335000.0,3.0,1.0,1060,10050,1.0,0,0,4,1060,0,1967-01-01,,Kenmore,WA 98028,47,12.721888795877375,6.966967138613983,1,-1.8113843319297842,0.2888232058182253,Entry-Level / Affordable Urban Homes,0.014310876265962131
2014-05-20,372500.0,4.0,1.75,1590,10523,2.0,0,0,4,1590,0,1922-01-01,,Shoreline,WA 98133,92,12.827995001361906,7.372118028337787,1,-0.5187388017856306,0.996050885031077,Entry-Level / Affordable Urban Homes,0.027080581241743725
2014-05-20,300000.0,6.0,5.25,2860,5682,2.0,0,0,3,2860,0,1978-01-01,,Auburn,WA 98002,36,12.611541086966115,7.95892649305011,2,4.447066624883739,-0.3115452149565106,Mid-Market / Family-Oriented Homes,0.03852928225451343
2014-05-20,194000.0,1.0,1.0,820,1060,1.0,0,0,3,760,60,2007-01-01,,Seattle,WA 98126,7,12.175618592671356,6.710523109452428,1,-2.767675809103871,-1.381120934919894,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-20,507500.0,3.0,2.0,2020,8118,1.0,0,0,3,1020,1000,1963-01-01,2008-01-01,Bellevue,WA 98008,51,13.137253960339487,7.611347717403621,1,-0.3449683666196143,-0.36951605767412893,Entry-Level / Affordable Urban Homes,0.06142668428005284
2014-05-20,325000.0,4.0,2.25,1870,9680,1.0,0,0,4,1170,700,1959-01-01,,Kirkland,WA 98034,55,12.691583538230217,7.534228326274089,2,0.23819087598455888,0.48861707169901925,Mid-Market / Family-Oriented Homes,0.04117129018053721
2014-05-20,329900.0,3.0,2.5,2170,4905,2.0,0,0,3,2170,0,2004-01-01,2003-01-01,Maple Valley,WA 98038,10,12.706547888433661,7.682943169878292,2,0.35807419352185466,-0.9363536441943296,Mid-Market / Family-Oriented Homes,0.020915896081021578
2014-05-20,329000.0,4.0,2.5,1600,6765,1.0,0,0,3,830,770,1947-01-01,2011-01-01,Seattle,WA 98106,67,12.703816069256568,7.3783837129967145,2,0.3454538444882215,-0.03565930922440563,Mid-Market / Family-Oriented Homes,0.3430206957287539
2014-05-20,494000.0,4.0,1.75,2090,4300,1.5,0,0,4,1250,840,1925-01-01,1968-01-01,Seattle,WA 98136,89,13.11029282045951,7.645397699428633,1,-0.2849644988247353,1.0031086781372716,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-20,206000.0,4.0,2.0,1700,6025,1.0,0,0,3,1700,0,1978-01-01,,Auburn,WA 98002,36,12.235636302128867,7.438971592395862,2,0.08809352522001188,-0.27162225416959185,Mid-Market / Family-Oriented Homes,0.03852928225451343
2014-05-20,423000.0,4.0,1.75,1940,6909,1.0,0,0,4,970,970,1941-01-01,1998-01-01,Seattle,WA 98133,73,12.955129822091815,7.57095858316901,1,-0.26935704392432575,0.8090039866848835,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-20,259000.0,3.0,1.0,1320,8625,1.0,0,0,4,1320,0,1957-01-01,2001-01-01,Renton,WA 98056,57,12.464587201678082,7.186144304522325,1,-1.6823806920656734,0.4362570654835889,Entry-Level / Affordable Urban Homes,0.06406869220607662
2014-05-20,879950.0,4.0,2.25,3500,13875,1.0,0,4,4,1830,1670,1938-01-01,,Seattle,WA 98146,76,13.687621503085918,8.160803920954665,0,1.2122032239016864,2.8685783886298895,Premium / Luxury Homes,0.3430206957287539
2014-05-20,345600.0,5.0,3.5,2800,5120,2.5,0,0,3,2800,0,1903-01-01,2005-01-01,Seattle,WA 98122,111,12.75304020942637,7.937731775260109,2,1.9928424605013424,0.6289015354523806,Mid-Market / Family-Oriented Homes,0.3430206957287539
2014-05-20,395000.0,3.0,1.5,1080,2940,1.5,0,0,4,1080,0,1920-01-01,,Seattle,WA 98115,94,12.886643575525625,6.985641817639208,1,-1.5657549422587183,0.7196205192564915,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-20,625000.0,4.0,2.5,3550,8048,2.0,0,0,3,3550,0,2007-01-01,,Snoqualmie,WA 98065,7,13.345508528717259,8.174984532943087,2,1.2685433073110932,-0.6008157834737382,Mid-Market / Family-Oriented Homes,0.015191545574636724
2014-05-20,439000.0,3.0,2.0,2010,251341,2.0,0,0,3,1510,500,2003-01-01,,Duvall,WA 98019,11,12.992256969959042,7.606387389772652,2,-0.16037237303772003,-0.8273758099863173,Mid-Market / Family-Oriented Homes,0.009247027741083224
2014-05-20,380000.0,3.0,1.75,1690,1468,2.0,0,0,3,1380,310,2008-01-01,,Seattle,WA 98108,6,12.847929163278053,7.43307534889858,1,-0.502190400976586,-0.856167025207148,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-20,440000.0,3.0,1.5,1270,1443,3.0,0,0,3,1270,0,2007-01-01,,Seattle,WA 98115,7,12.994532278619134,7.147559271189454,1,-0.9624724445648413,-0.8333657528232069,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-05-20,415000.0,3.0,2.25,1970,2377,2.0,0,0,3,1680,290,2008-01-01,,Seattle,WA 98108,6,12.936036208848487,7.58629630715272,2,0.07315621128402741,-0.9421194283094207,Mid-Market / Family-Oriented Homes,0.3430206957287539
